TRADEDATE,AFLT,CHMF,GAZP,GMKN,HYDR,IMOEX,LKOH,MAGN,MGNT,MTSS,NLMK,POLY,ROSN,SBER,SBERP,SNGSP,TATN,VTBR,YNDX
2015-08-13,40.1,696.8,143.7,9870.0,0.5347,1704.11,2548.2,20.22,12177.0,229.5,84.8,460.0,243.9,73.7,53.43,38.55,314.0,0.07054,839.0
2015-08-14,39.87,705.1,144.8,10061.0,0.536,1712.47,2561.1,20.38,12147.0,226.7,84.62,462.0,246.6,74.43,54.1,38.6,314.4,0.07042,831.0
2015-08-17,39.8,706.7,144.25,10000.0,0.5274,1707.95,2554.9,20.19,12162.0,230.1,85.35,468.5,245.15,73.0,53.34,39.25,316.5,0.07035,835.0
2015-08-18,39.95,695.1,142.65,9810.0,0.524,1691.24,2491.0,20.349,12090.0,229.3,84.4,482.0,243.25,72.45,53.23,39.305,315.55,0.06966,819.0
2015-08-19,39.9,706.7,140.8,9725.0,0.534,1673.86,2468.5,20.325,12050.0,227.95,84.07,464.5,241.05,71.5,51.66,38.65,306.6,0.06933,799.0
2015-08-20,39.8,723.1,142.64,10047.0,0.5325,1695.57,2487.1,21.222,12105.0,232.0,85.06,494.5,240.7,72.05,52.5,39.345,309.0,0.0694,780.0
2015-08-21,39.0,719.1,140.29,10060.0,0.5206,1663.31,2412.0,21.359,11860.0,228.7,83.67,524.5,235.25,69.86,50.75,39.35,293.6,0.0687,770.0
2015-08-24,37.73,723.8,135.35,10215.0,0.4955,1634.14,2347.0,20.928,11603.0,223.75,82.39,528.0,227.25,68.53,49.84,39.395,291.25,0.06652,738.0
2015-08-25,38.74,707.0,140.4,10071.0,0.5068,1658.13,2381.0,20.761,11829.0,224.7,79.75,497.0,235.4,70.79,51.36,39.1,288.45,0.07,764.0
2015-08-26,38.95,700.1,140.51,10290.0,0.518,1660.95,2355.0,20.513,11631.0,221.0,79.11,496.5,240.0,71.0,52.06,39.77,292.05,0.0698,742.0
2015-08-27,38.8,691.5,144.6,10371.0,0.5295,1695.22,2424.0,20.788,11910.0,227.25,78.2,483.0,245.5,73.8,53.53,40.3,306.0,0.06985,776.0
2015-08-28,39.04,693.3,146.6,10430.0,0.5328,1719.16,2520.0,21.0,12171.0,228.9,78.62,489.0,246.35,74.82,53.98,40.17,313.0,0.06965,800.0
2015-08-31,40.0,725.2,148.19,10569.0,0.5325,1733.17,2531.0,22.25,12275.0,228.85,80.64,491.5,245.1,74.5,54.34,40.4,323.0,0.069,805.0
2015-09-01,37.7,725.0,144.5,10329.0,0.532,1697.99,2455.0,21.869,11924.0,227.55,78.6,489.0,242.7,73.14,53.56,40.19,310.0,0.06728,782.0
2015-09-02,36.27,723.1,142.57,10350.0,0.538,1690.82,2440.0,22.61,11845.0,228.0,79.39,488.0,249.0,72.9,54.32,39.87,305.05,0.06695,780.0
2015-09-03,35.7,730.4,145.3,10600.0,0.5413,1710.57,2503.0,22.193,11935.0,230.65,78.56,494.0,249.15,74.15,53.53,40.05,309.0,0.06785,795.0
2015-09-04,34.85,727.0,142.8,10570.0,0.5506,1698.16,2458.0,21.91,11988.0,226.2,77.3,479.0,244.35,73.96,53.31,40.145,304.9,0.0675,790.0
2015-09-07,34.1,733.5,141.67,10716.0,0.5476,1701.18,2446.7,21.909,12074.0,224.7,78.25,491.5,246.4,73.81,53.16,40.17,304.95,0.0683,786.0
2015-09-08,33.51,744.7,143.21,10746.0,0.5531,1714.18,2462.1,21.65,11996.0,227.1,79.26,495.5,248.05,74.9,53.38,40.3,307.1,0.06976,786.0
2015-09-09,34.97,757.1,144.22,11099.0,0.5537,1722.43,2501.2,21.7,11763.0,227.0,80.2,519.5,249.5,74.65,53.89,40.54,308.5,0.06918,787.0
2015-09-10,35.66,754.5,142.99,10931.0,0.567,1718.9,2489.0,21.833,11420.0,225.8,79.89,549.0,247.2,74.3,53.7,40.54,311.0,0.0691,773.0
2015-09-11,35.55,755.1,142.4,10870.0,0.5655,1718.06,2487.6,21.863,11405.0,225.5,79.95,544.5,245.9,74.1,53.5,40.55,308.2,0.0697,760.0
2015-09-14,36.25,758.6,143.58,10924.0,0.566,1729.75,2524.5,21.618,11313.0,225.7,80.3,549.0,246.0,74.88,54.58,41.22,315.4,0.06989,809.0
2015-09-15,36.2,749.9,141.95,11009.0,0.5664,1716.26,2478.1,20.989,11325.0,222.5,81.05,560.0,246.0,74.85,54.47,41.25,315.0,0.06969,815.0
2015-09-16,36.15,730.0,142.91,11119.0,0.571,1731.81,2475.0,20.24,11583.0,227.3,81.46,565.0,251.5,77.71,56.17,41.1,323.6,0.0686,862.0
2015-09-17,35.83,740.5,142.8,11206.0,0.585,1729.2,2439.0,20.777,11650.0,225.65,82.2,561.0,252.85,76.49,56.56,40.97,327.3,0.06929,860.0
2015-09-18,36.53,717.0,139.5,11100.0,0.615,1710.84,2403.8,20.57,11543.0,223.85,82.31,557.5,256.0,75.5,56.37,41.5,322.0,0.06798,841.0
2015-09-21,35.95,732.9,139.45,11080.0,0.61,1699.72,2331.1,20.923,11462.0,222.25,80.55,546.5,249.1,75.94,56.94,41.96,315.0,0.0682,826.0
2015-09-22,35.51,715.3,136.4,10693.0,0.5875,1664.25,2225.9,20.9,11360.0,221.95,77.43,553.0,244.8,74.39,56.0,40.975,305.6,0.06727,775.0
2015-09-23,35.31,702.6,134.3,10200.0,0.5887,1640.7,2203.0,20.35,11377.0,216.7,74.7,557.0,237.0,73.74,55.6,40.51,301.0,0.06701,752.0
2015-09-24,34.67,710.0,132.2,9662.0,0.591,1621.43,2185.0,21.074,11387.0,213.15,75.58,560.5,237.25,73.33,55.18,39.45,298.35,0.06733,714.0
2015-09-25,35.33,693.1,133.85,9565.0,0.6224,1639.64,2240.0,20.238,11815.0,215.15,74.14,545.0,238.4,74.97,57.25,39.31,307.0,0.06747,714.0
2015-09-28,34.53,681.2,130.9,9382.0,0.6115,1616.36,2241.9,20.04,11566.0,210.8,70.71,547.0,236.65,74.57,57.44,38.54,300.05,0.06695,694.0
2015-09-29,34.6,696.3,133.2,9325.0,0.61,1630.51,2261.0,19.545,11705.0,211.35,72.63,556.5,239.7,75.5,56.87,39.0,299.9,0.06695,703.0
2015-09-30,35.23,700.0,134.55,9500.0,0.6099,1642.97,2242.9,20.4,11600.0,212.7,75.06,566.0,242.95,75.3,58.05,39.5,308.55,0.0677,713.0
2015-10-01,36.1,690.1,132.9,9394.0,0.602,1626.97,2184.0,20.153,11769.0,211.35,72.92,571.0,237.9,74.51,56.88,38.875,306.65,0.06767,704.0
2015-10-02,38.8,693.2,131.5,9470.0,0.5824,1612.56,2140.0,19.999,11581.0,209.7,69.9,585.0,234.6,73.8,57.25,39.085,300.85,0.067,730.0
2015-10-05,38.92,680.2,136.8,9450.0,0.607,1652.47,2196.0,20.933,11725.0,214.65,70.42,578.5,244.0,76.2,58.4,39.65,316.9,0.0681,775.0
2015-10-06,39.43,678.7,137.87,9346.0,0.611,1670.69,2238.0,20.95,11797.0,214.75,70.09,579.0,248.5,77.31,58.95,40.09,323.75,0.06932,769.0
2015-10-07,40.8,670.5,140.0,9210.0,0.6046,1679.49,2279.0,21.239,11763.0,211.0,70.32,559.5,251.15,79.65,61.8,39.9,328.9,0.0714,745.0
2015-10-08,41.6,663.5,139.8,9149.0,0.605,1689.32,2294.0,21.046,11696.0,213.95,72.75,559.0,253.0,83.11,64.24,39.895,323.2,0.074,736.0
2015-10-09,43.31,660.0,143.81,9560.0,0.6178,1728.44,2400.1,20.61,11730.0,216.5,72.7,554.0,267.0,85.77,66.0,40.75,333.0,0.076,763.0
2015-10-12,44.42,658.5,141.7,9620.0,0.5891,1710.6,2340.2,19.671,11667.0,215.25,72.1,556.5,263.0,85.45,65.75,40.64,325.0,0.0781,743.0
2015-10-13,44.9,672.3,141.8,9715.0,0.6095,1720.81,2350.0,19.895,11780.0,214.9,72.69,565.0,262.5,85.0,65.55,41.3,332.65,0.07735,814.0
2015-10-14,47.39,685.0,142.01,9700.0,0.613,1723.01,2341.0,20.09,11810.0,216.05,72.92,577.0,260.85,86.81,65.75,41.4,328.5,0.07708,818.0
2015-10-15,49.0,725.0,142.61,9783.0,0.6035,1731.91,2320.0,20.33,12059.0,219.65,74.9,571.5,258.4,87.7,67.25,41.605,329.1,0.0775,821.0
2015-10-16,48.9,711.7,141.0,9601.0,0.641,1717.0,2303.8,20.42,11707.0,219.0,72.8,565.5,253.4,88.52,67.99,41.765,328.0,0.0754,813.0
2015-10-19,48.11,726.5,140.27,9761.0,0.641,1716.08,2315.0,20.809,11665.0,217.6,74.75,565.0,251.5,87.07,65.8,41.99,331.25,0.07529,845.0
2015-10-20,49.31,731.9,140.4,9658.0,0.6729,1722.62,2332.9,21.739,11810.0,214.25,74.7,570.5,250.75,88.14,65.23,42.05,332.6,0.07551,834.0
2015-10-21,47.8,722.5,139.49,9390.0,0.6675,1709.94,2310.9,22.3,11800.0,212.75,74.47,563.0,251.8,86.95,63.86,42.005,327.0,0.07494,822.0
2015-10-22,49.23,717.6,139.25,9545.0,0.6746,1712.1,2334.5,21.632,11772.0,211.0,73.1,564.5,253.4,86.53,64.19,42.255,328.35,0.07451,836.0
2015-10-23,48.26,712.0,138.94,9735.0,0.671,1725.45,2336.7,21.84,11500.0,211.15,73.02,569.0,253.5,90.45,66.75,42.75,333.8,0.07475,813.0
2015-10-26,48.07,715.0,138.5,9700.0,0.6588,1712.13,2298.0,22.459,10809.0,213.5,71.2,555.0,250.5,92.3,67.26,42.74,333.5,0.0723,838.0
2015-10-27,47.23,734.9,138.5,9710.0,0.6626,1725.89,2350.6,22.414,11359.0,212.55,73.68,568.5,251.5,89.0,65.2,42.45,345.0,0.0735,940.0
2015-10-28,47.52,717.0,138.1,9670.0,0.66,1726.61,2357.0,22.62,11491.0,214.0,74.39,567.0,253.8,90.05,67.05,43.195,342.4,0.07179,1002.0
2015-10-29,47.44,731.0,136.11,9503.0,0.647,1708.6,2341.5,22.732,11216.0,211.2,76.1,563.5,255.45,88.6,67.06,43.3,334.95,0.07196,1009.0
2015-10-30,49.0,742.0,135.75,9487.0,0.651,1711.53,2320.0,24.07,11136.0,208.3,78.2,565.5,258.1,90.53,68.49,43.49,328.8,0.07235,1016.0
2015-11-02,49.3,749.7,137.8,9585.0,0.654,1735.75,2412.0,23.75,11111.0,211.2,77.8,565.0,262.2,93.65,69.45,43.49,336.2,0.0725,1030.0
2015-11-03,52.52,739.2,141.75,9546.0,0.6729,1763.6,2483.9,22.97,11425.0,209.2,77.75,556.0,270.65,95.4,69.95,44.25,344.2,0.07396,1011.0
2015-11-05,51.96,750.0,140.97,9580.0,0.6684,1766.28,2489.6,22.5,11468.0,202.0,75.68,560.5,270.0,95.5,70.35,44.4,346.0,0.07615,980.0
2015-11-06,51.94,747.0,137.75,9513.0,0.643,1754.36,2511.8,22.685,11496.0,202.55,75.24,548.5,264.75,94.09,68.5,43.01,348.0,0.07585,994.9
2015-11-09,52.41,741.0,136.5,9499.0,0.603,1751.44,2530.0,23.0,11520.0,200.5,78.48,555.0,262.4,92.95,67.95,43.0,346.4,0.076,1012.0
2015-11-10,51.84,727.0,135.58,9474.0,0.609,1746.94,2520.0,22.47,11393.0,194.7,75.58,564.0,257.55,94.35,68.06,42.9,346.95,0.07576,1027.0
2015-11-11,53.53,722.6,135.0,9371.0,0.6005,1740.56,2548.0,21.58,11255.0,193.55,73.0,561.0,266.0,94.0,67.5,42.415,345.0,0.076,1040.0
2015-11-12,53.47,720.0,136.6,9475.0,0.5924,1739.96,2555.0,22.26,11125.0,195.0,72.46,555.0,263.05,94.29,68.3,41.99,340.1,0.07542,1020.6
2015-11-13,53.39,719.4,136.0,9469.0,0.5655,1728.17,2485.0,21.355,11192.0,194.4,71.08,555.0,260.7,93.4,69.37,44.0,335.5,0.0758,1001.0
2015-11-16,52.3,714.6,137.21,9335.0,0.5641,1739.8,2476.0,21.1,11290.0,199.05,71.92,561.5,263.5,95.8,71.3,44.31,336.25,0.07588,1015.1
2015-11-17,54.9,706.0,142.75,9364.0,0.5785,1787.23,2524.5,20.77,11390.0,209.85,71.01,551.5,271.5,102.5,75.0,44.27,340.2,0.07595,1059.0
2015-11-18,57.09,730.8,147.47,9640.0,0.5942,1810.48,2526.0,21.19,11359.0,214.9,72.81,569.0,278.2,104.0,76.1,43.75,342.4,0.0761,1094.0
2015-11-19,56.45,735.4,147.5,9670.0,0.5894,1811.2,2534.0,20.84,11427.0,214.1,71.38,560.5,271.5,104.86,76.5,42.96,349.1,0.0762,1086.0
2015-11-20,57.86,737.1,148.05,9650.0,0.598,1826.72,2540.0,20.73,11819.0,219.3,71.95,549.0,272.9,107.3,77.24,42.0,349.85,0.07601,1111.0
2015-11-23,57.52,735.0,152.0,9492.0,0.6083,1868.07,2652.8,21.07,12250.0,221.7,72.47,552.0,274.8,109.98,79.6,43.175,354.45,0.0763,1129.9
2015-11-24,55.77,712.4,145.65,9344.0,0.584,1810.05,2576.9,20.74,11900.0,212.85,70.3,545.0,265.75,105.6,76.35,42.785,345.0,0.07283,1092.0
2015-11-25,56.67,715.2,143.99,9427.0,0.6033,1833.53,2606.9,21.76,12022.0,219.0,70.9,540.0,271.55,108.51,78.45,44.77,345.9,0.0745,1127.0
2015-11-26,55.12,722.0,143.2,9390.0,0.606,1828.3,2598.6,21.595,12130.0,217.5,71.34,553.0,270.85,106.48,77.89,44.595,344.3,0.076,1117.7
2015-11-27,55.42,710.6,140.65,9220.0,0.6047,1795.7,2539.4,20.97,12013.0,214.05,70.88,536.0,268.2,104.55,77.8,43.79,336.9,0.07271,1074.5
2015-11-30,58.91,703.8,138.0,8920.0,0.611,1771.05,2534.1,21.2,12005.0,217.7,70.08,535.5,265.0,102.9,76.2,42.285,314.05,0.071,1094.0
2015-12-01,61.0,703.3,137.42,9054.0,0.6059,1772.97,2559.0,21.38,11901.0,216.5,69.9,529.5,264.7,101.3,74.5,42.625,323.0,0.07328,1086.0
2015-12-02,57.6,705.7,136.85,8939.0,0.607,1770.13,2535.4,21.695,12199.0,217.0,70.1,531.5,258.5,102.5,74.5,42.255,321.5,0.07225,1104.0
2015-12-03,56.51,697.5,140.0,9113.0,0.5965,1787.23,2559.0,21.34,12270.0,217.55,70.19,538.0,257.6,104.0,75.0,42.5,316.9,0.0717,1099.0
2015-12-04,57.33,686.7,137.7,8851.0,0.6039,1755.22,2489.9,21.0,11799.0,214.8,67.77,537.5,251.45,103.05,72.81,42.21,312.0,0.0723,1087.1
2015-12-07,59.0,673.9,134.5,8925.0,0.5893,1741.14,2410.0,21.19,11728.0,216.0,65.9,549.0,244.0,103.0,73.99,43.08,308.8,0.07247,1060.0
2015-12-08,56.91,674.6,134.65,8970.0,0.6015,1718.77,2377.9,20.665,11590.0,215.95,64.76,530.0,244.65,97.0,71.0,44.2,304.9,0.07245,1038.9
2015-12-09,58.4,658.0,135.81,8935.0,0.5935,1733.09,2385.1,19.92,11180.0,218.45,64.3,559.0,247.7,100.66,72.85,43.8,311.6,0.07505,1050.0
2015-12-10,59.84,650.0,135.6,8925.0,0.5951,1732.89,2445.0,18.795,11141.0,217.0,65.9,556.0,249.0,100.13,72.61,42.4,314.2,0.07575,1030.3
2015-12-11,58.5,644.9,133.8,8900.0,0.5945,1720.31,2450.0,18.68,11039.0,216.0,64.89,544.5,244.85,98.15,71.21,42.155,310.0,0.0757,1037.0
2015-12-14,58.0,634.6,131.59,8780.0,0.6028,1708.7,2432.8,18.13,11030.0,213.55,63.1,574.0,244.9,97.7,69.1,41.85,303.8,0.07575,984.4
2015-12-15,57.2,645.0,134.4,8965.0,0.625,1742.46,2446.8,17.78,11340.0,217.0,63.0,573.5,249.7,100.0,71.4,42.495,316.6,0.07624,1055.0
2015-12-16,56.45,633.4,134.5,9108.0,0.678,1754.71,2415.0,17.63,11361.0,220.0,62.54,574.5,250.1,102.45,72.5,42.705,313.4,0.0775,1067.0
2015-12-17,57.15,630.0,137.9,9450.0,0.678,1780.97,2427.0,17.895,11211.0,221.1,61.19,569.0,258.7,103.75,73.7,43.295,318.0,0.07877,1084.9
2015-12-18,56.51,606.0,132.25,9229.0,0.664,1719.16,2327.1,18.05,10656.0,221.5,59.45,536.5,250.75,98.81,68.24,42.15,303.0,0.0752,1075.1
2015-12-21,56.9,606.6,131.5,9048.0,0.652,1716.91,2338.7,18.095,10790.0,213.05,58.5,574.0,245.6,98.73,70.7,43.15,306.0,0.07634,1095.1
2015-12-22,57.5,608.0,133.2,9220.0,0.6659,1723.35,2327.0,18.065,10780.0,212.85,58.29,571.5,248.2,99.8,72.45,43.34,306.9,0.07742,1090.1
2015-12-23,57.01,604.0,135.3,9410.0,0.671,1747.85,2317.0,18.18,10850.0,211.75,58.87,596.5,253.65,102.96,75.67,44.29,308.7,0.07864,1125.1
2015-12-24,56.8,600.1,136.0,9344.0,0.6645,1742.71,2325.3,18.205,10761.0,213.0,60.82,590.5,251.6,101.35,75.88,43.755,313.55,0.07701,1129.1
2015-12-25,56.74,600.3,134.48,9344.0,0.6586,1734.21,2310.2,18.18,10732.0,212.2,61.83,591.5,245.8,101.34,75.26,43.765,311.9,0.0771,1110.0
2015-12-28,56.29,610.5,134.97,9350.0,0.6478,1731.2,2309.9,17.8,10743.0,210.25,61.05,590.0,246.0,100.2,75.25,43.45,312.35,0.076,1119.5
2015-12-29,56.11,616.0,137.49,9189.0,0.6647,1763.38,2353.6,17.965,10972.0,211.5,62.77,622.0,255.0,101.82,76.85,44.05,322.65,0.0782,1138.0
2015-12-30,56.1,609.5,136.09,9150.0,0.679,1761.36,2345.9,18.875,11228.0,210.0,62.6,618.0,253.25,101.26,76.5,44.225,317.6,0.0797,1147.0
2016-01-04,56.2,597.4,134.91,8922.0,0.6606,1734.56,2310.2,18.82,11366.0,208.45,61.48,613.5,251.0,98.01,73.88,43.69,307.05,0.07719,1064.1
2016-01-05,54.45,612.8,136.45,9085.0,0.6851,1754.13,2380.0,18.95,11350.0,210.75,60.75,621.5,253.2,98.89,74.23,43.9,314.0,0.07532,1133.9
2016-01-06,54.05,639.8,135.94,8990.0,0.6771,1748.57,2378.0,19.27,11320.0,210.0,60.75,626.0,252.4,96.85,72.62,43.6,316.0,0.07517,1112.0
2016-01-11,52.06,618.9,131.38,8600.0,0.661,1682.54,2257.9,18.685,10667.0,200.55,59.34,631.0,241.05,91.03,69.11,43.4,303.1,0.07225,987.0
2016-01-12,53.25,620.0,133.54,8553.0,0.6775,1690.3,2223.5,18.285,10367.0,205.0,60.91,599.5,239.9,91.71,69.32,44.02,305.7,0.07362,999.0
2016-01-13,55.0,611.3,131.3,8614.0,0.67,1684.78,2225.0,17.85,10352.0,208.0,61.06,600.0,239.6,91.5,70.6,43.9,301.35,0.07225,1006.0
2016-01-14,53.6,613.0,130.86,8464.0,0.6635,1680.77,2188.9,17.645,10230.0,210.85,60.15,611.0,237.65,93.04,70.57,44.2,300.65,0.07186,1009.0
2016-01-15,51.98,604.0,125.1,8050.0,0.6152,1608.36,2098.0,17.145,9640.0,205.0,57.5,601.5,232.1,87.27,66.8,43.0,284.05,0.0695,954.0
2016-01-18,50.4,622.0,124.6,8290.0,0.62,1622.43,2112.1,17.555,9940.0,205.4,58.14,590.5,232.0,86.15,66.33,45.0,284.65,0.0694,963.0
2016-01-19,52.06,629.0,125.98,8540.0,0.6158,1645.56,2150.0,17.75,10427.0,208.0,58.39,587.0,236.05,86.68,66.1,45.7,296.7,0.0694,954.0
2016-01-20,52.0,634.8,125.83,8649.0,0.6299,1630.39,2145.3,17.22,10350.0,204.8,57.2,602.5,231.9,83.83,63.55,45.22,290.0,0.0675,912.5
2016-01-21,50.99,662.0,127.75,9130.0,0.6359,1677.19,2212.8,17.92,10850.0,211.7,60.1,615.0,237.5,86.0,65.39,46.4,294.6,0.06749,1020.0
2016-01-22,52.03,642.0,132.4,9100.0,0.65,1717.98,2340.9,18.37,11050.0,216.5,62.0,600.0,250.4,91.5,68.75,45.875,319.9,0.0696,1020.0
2016-01-25,51.1,648.2,133.0,9050.0,0.6479,1716.56,2349.0,18.65,11042.0,215.5,62.4,610.0,255.0,91.0,66.75,45.35,319.85,0.06845,1002.1
2016-01-26,51.28,644.8,131.89,8880.0,0.6453,1705.01,2320.0,18.76,10975.0,218.1,63.59,610.5,255.9,91.5,67.21,43.43,308.05,0.06766,1012.0
2016-01-27,50.99,651.5,134.0,8991.0,0.6581,1747.57,2400.5,19.78,11285.0,224.0,66.1,626.0,264.4,95.75,68.8,44.21,314.0,0.06867,1049.9
2016-01-28,50.89,630.0,136.5,8970.0,0.665,1771.93,2495.0,19.04,11485.0,227.2,64.61,620.0,267.35,96.69,68.89,44.085,326.5,0.0716,1017.4
2016-01-29,50.5,621.5,136.6,8850.0,0.649,1784.92,2569.0,19.08,11500.0,226.0,65.5,620.0,272.45,96.5,68.5,45.995,339.55,0.0737,1007.0
2016-02-01,54.77,635.0,133.9,8698.0,0.6596,1773.21,2547.0,18.86,11270.0,227.0,66.03,648.0,269.8,96.5,69.5,45.7,332.0,0.0735,1013.0
2016-02-02,54.1,634.4,132.5,8924.0,0.6532,1758.26,2491.0,18.925,11150.0,229.5,67.85,668.5,271.8,94.4,67.96,44.6,324.95,0.07074,1012.0
2016-02-03,53.84,632.3,131.01,8770.0,0.67,1746.35,2475.5,19.6,10955.0,230.6,68.5,668.5,273.1,94.53,68.25,44.2,317.45,0.06952,1012.5
2016-02-04,54.89,642.8,135.07,8999.0,0.679,1787.93,2553.5,19.145,10889.0,232.0,68.79,690.5,283.0,97.57,70.79,44.21,340.55,0.07199,1054.0
2016-02-05,57.3,637.0,134.43,9005.0,0.671,1780.59,2594.0,19.34,10765.0,231.85,71.0,683.5,281.55,97.2,70.89,44.3,335.3,0.07115,1023.0
2016-02-08,57.35,641.0,133.5,8870.0,0.6669,1744.27,2482.5,18.8,10450.0,227.0,69.9,692.0,276.05,94.7,69.06,43.05,326.4,0.06975,986.0
2016-02-09,56.66,649.0,132.7,8650.0,0.6721,1723.36,2387.5,18.565,10103.0,229.0,70.1,685.5,268.6,93.89,68.65,43.145,325.5,0.06846,992.0
2016-02-10,55.8,648.3,133.03,8510.0,0.681,1730.83,2382.5,19.23,10070.0,227.6,71.0,681.0,265.5,96.35,70.11,43.2,322.05,0.0694,998.0
2016-02-11,53.64,663.9,130.49,8376.0,0.6702,1711.58,2392.0,19.31,10143.0,226.3,72.3,712.5,264.85,94.2,68.28,42.62,313.0,0.06794,1007.0
2016-02-12,54.41,658.0,131.3,8350.0,0.6754,1726.04,2396.0,19.05,10000.0,229.75,72.96,701.0,270.7,94.85,69.3,43.2,326.3,0.0693,989.0
2016-02-15,53.88,655.0,133.43,8345.0,0.6695,1738.54,2429.0,18.79,9920.0,228.5,75.0,680.5,271.0,95.25,69.32,44.195,327.35,0.0706,1008.0
2016-02-16,54.13,662.0,135.85,8486.0,0.6691,1753.86,2450.0,19.055,9900.0,233.0,77.04,674.5,277.4,96.51,69.62,44.425,327.7,0.07046,1072.0
2016-02-17,53.59,644.1,137.1,8633.0,0.6745,1770.31,2467.0,18.84,10000.0,234.2,75.55,672.0,279.9,99.2,71.29,44.6,327.9,0.07132,1044.0
2016-02-18,54.15,650.1,138.0,8880.0,0.7154,1807.21,2565.0,19.385,10318.0,238.0,74.11,696.5,283.35,102.7,73.25,44.5,327.1,0.07355,1014.0
2016-02-19,53.32,645.0,136.9,8745.0,0.7125,1793.37,2540.0,19.43,10354.0,236.8,73.29,713.0,278.4,101.5,71.93,44.39,318.3,0.0727,989.0
2016-02-20,53.4,644.0,136.59,8720.0,0.7103,1790.15,2529.0,19.4,10345.0,235.4,72.68,720.5,276.95,102.39,72.63,44.19,317.1,0.07231,988.0
2016-02-22,54.8,645.7,139.9,8750.0,0.716,1822.38,2610.0,18.9,10655.0,238.0,74.66,695.5,285.0,103.2,73.6,44.445,322.3,0.0733,1002.5
2016-02-24,53.7,641.3,137.15,8750.0,0.6988,1797.27,2550.0,18.76,10475.0,228.0,74.36,690.0,281.7,102.1,72.34,44.1,312.9,0.07175,974.5
2016-02-25,54.05,640.1,137.97,8750.0,0.6899,1803.89,2551.5,19.45,10530.0,228.1,74.18,683.5,279.5,104.05,73.76,44.37,318.0,0.07144,982.0
2016-02-26,55.35,635.0,138.67,8935.0,0.6926,1816.73,2587.0,19.05,10589.0,230.25,73.0,689.0,283.3,106.24,75.21,44.32,319.35,0.07198,983.5
2016-02-29,57.1,630.0,141.4,9142.0,0.675,1840.17,2686.0,19.26,10648.0,233.0,73.6,689.0,287.6,107.0,76.9,44.195,323.3,0.0734,978.0
2016-03-01,61.19,621.0,142.0,9105.0,0.6825,1844.17,2699.0,19.33,10592.0,230.95,73.33,675.0,289.9,108.26,77.31,43.42,329.8,0.0722,989.5
2016-03-02,61.1,626.3,140.14,9093.0,0.6675,1832.84,2640.0,19.02,10695.0,231.0,74.06,690.0,287.0,106.12,75.2,43.465,333.6,0.0725,1003.0
2016-03-03,61.61,624.0,144.5,9190.0,0.6664,1858.69,2700.0,19.14,10715.0,234.5,74.5,696.0,294.25,106.99,75.8,43.97,341.0,0.0733,1018.0
2016-03-04,65.49,629.1,146.16,9300.0,0.67,1878.29,2775.0,19.2,10668.0,234.65,75.58,719.5,302.25,108.99,76.82,44.05,348.4,0.0745,999.0
2016-03-07,65.94,644.3,150.15,9494.0,0.681,1909.57,2840.0,19.5,10715.0,239.65,76.7,748.0,301.0,109.47,77.82,45.2,355.1,0.0771,1020.0
2016-03-09,62.45,640.0,147.43,9300.0,0.692,1883.0,2744.0,20.195,10700.0,236.5,77.1,707.0,296.0,108.15,76.51,44.8,347.7,0.07563,994.0
2016-03-10,63.77,648.9,146.94,9281.0,0.6855,1884.63,2692.0,20.61,10900.0,232.8,76.41,710.5,301.55,108.84,75.56,45.225,349.6,0.07618,978.5
2016-03-11,64.77,652.0,144.3,9221.0,0.688,1876.54,2669.0,20.625,10900.0,231.85,78.11,703.0,301.6,109.26,77.03,45.12,351.0,0.0765,979.0
2016-03-14,65.55,679.0,143.2,9150.0,0.6777,1865.31,2658.5,21.4,10780.0,232.9,80.0,706.5,301.05,109.26,76.8,44.99,341.45,0.07488,1023.0
2016-03-15,66.3,651.0,142.54,9202.0,0.677,1855.06,2647.5,20.98,10880.0,232.15,78.46,705.5,300.6,106.46,75.62,44.905,347.3,0.07456,1004.0
2016-03-16,69.98,657.0,144.75,9119.0,0.6835,1871.2,2703.0,20.88,10788.0,236.95,78.94,700.5,301.25,107.0,77.0,45.245,349.0,0.0759,1021.0
2016-03-17,70.19,651.5,147.27,9243.0,0.714,1890.79,2750.0,20.635,10900.0,236.0,78.26,710.0,309.4,109.47,78.45,45.205,352.2,0.07719,1032.0
2016-03-18,70.51,667.6,150.65,9490.0,0.7,1914.02,2810.0,21.1,11400.0,234.5,80.73,709.5,315.55,112.4,79.7,43.55,364.0,0.07756,1034.5
2016-03-21,73.53,680.1,149.9,9390.0,0.6903,1904.5,2784.5,21.1,11255.0,237.2,80.0,701.5,313.0,112.07,79.81,43.43,360.6,0.0753,1022.0
2016-03-22,73.69,711.0,149.62,9440.0,0.699,1903.47,2740.0,21.78,11209.0,239.0,81.4,689.5,318.05,111.49,80.03,43.96,359.5,0.07346,1023.5
2016-03-23,72.94,705.0,146.0,9240.0,0.6911,1879.89,2687.5,22.45,11100.0,235.5,83.18,688.0,309.2,109.1,78.93,44.045,357.95,0.07365,1020.5
2016-03-24,73.76,715.8,145.8,9020.0,0.6999,1866.67,2615.0,21.605,11041.0,236.0,83.23,692.5,304.8,108.06,78.75,44.155,348.5,0.074,1028.0
2016-03-25,73.21,713.0,146.04,9046.0,0.6954,1866.23,2607.5,21.47,10880.0,236.5,82.09,692.5,304.5,109.1,79.65,44.12,348.75,0.07367,1032.5
